id,title,date,category,url
1716,Secretary Rubio’s Call with Saudi Crown Prince and Prime Minister Mohammed bin Salman Al Saud,"January 22, 2025",press_release,https://www.state.gov/secretary-rubios-call-with-saudi-crown-prince-and-prime-minister-mohammed-bin-salman-al-saud/
1717,Secretary Rubio’s Call with Saudi Foreign Minister Prince Faisal bin Farhan Al Saud,"January 31, 2025",press_release,https://www.state.gov/secretary-rubios-call-with-saudi-foreign-minister-prince-faisal-bin-farhan-al-saud/
1718,Secretary Rubio’s Call with Singaporean Foreign Minister Balakrishnan,"March 5, 2025",press_release,https://www.state.gov/secretary-rubios-call-with-singaporean-foreign-minister-balakrishnan/
1719,Secretary Rubio’s Call with Swedish Foreign Minister Stenergard,"February 13, 2025",press_release,https://www.state.gov/secretary-rubios-call-with-swedish-foreign-minister-stenergard/
1720,Secretary Rubio’s Call with the Rightful President of Venezuela González Urrutia and Venezuelan Democratic Opposition Leader Machado,"January 22, 2025",press_release,https://www.state.gov/secretary-rubios-call-with-the-rightful-president-of-venezuela-gonzalez-urrutia-and-venezuelan-democratic-opposition-leader-machado/
1721,Secretary Rubio’s Call with Transatlantic Quint Foreign Ministers,"February 18, 2025",press_release,https://www.state.gov/secretary-rubios-call-with-transatlantic-quint-foreign-ministers/
1722,Secretary Rubio’s Call with Turkish Foreign Minister Fidan,"April 14, 2025",press_release,https://www.state.gov/secretary-rubios-call-with-turkish-foreign-minister-fidan/
1723,Secretary Rubio’s Call with UAE Deputy Prime Minister and Foreign Minister Abdullah bin Zayed Al Nahyan,"January 22, 2025",press_release,https://www.state.gov/secretary-rubios-call-with-uae-deputy-prime-minister-and-foreign-minister-abdullah-bin-zayed-al-nahyan/
1724,Secretary Rubio’s Call with UAE President Sheikh Mohamed bin Zayed Al Nahyan,"February 11, 2025",press_release,https://www.state.gov/secretary-rubios-call-with-uae-president-sheikh-mohamed-bin-zayed-al-nahyan/
1725,Secretary Rubio’s Call with UK Foreign Secretary Lammy,"March 3, 2025",press_release,https://www.state.gov/secretary-rubios-call-with-uk-foreign-secretary-lammy-2/
1726,Secretary Rubio’s Call with UK Foreign Secretary Lammy,"March 19, 2025",press_release,https://www.state.gov/secretary-rubios-call-with-uk-foreign-secretary-lammy-3/
1727,Secretary Rubio’s Call with UK Foreign Secretary Lammy,"March 27, 2025",press_release,https://www.state.gov/secretary-rubios-call-with-uk-foreign-secretary-lammy-4/
1728,Secretary Rubio’s Call with UK Foreign Secretary Lammy,"January 27, 2025",press_release,https://www.state.gov/secretary-rubios-call-with-uk-foreign-secretary-lammy/
1729,Secretary Rubio’s Call with Ukrainian Foreign Minister Sybiha,"February 22, 2025",press_release,https://www.state.gov/secretary-rubios-call-with-ukrainian-foreign-minister-sybiha-2/
1730,Secretary Rubio’s Call with Ukrainian Foreign Minister Sybiha,"March 7, 2025",press_release,https://www.state.gov/secretary-rubios-call-with-ukrainian-foreign-minister-sybiha-3/
1731,Secretary Rubio’s Call with Ukrainian Foreign Minister Sybiha,"February 13, 2025",press_release,https://www.state.gov/secretary-rubios-call-with-ukrainian-foreign-minister-sybiha/
1732,Secretary Rubio’s Call with Uzbekistan Foreign Minister Saidov,"February 21, 2025",press_release,https://www.state.gov/secretary-rubios-call-with-uzbekistan-foreign-minister-saidov/
1733,Secretary Rubio’s Call with Vietnam Deputy Prime Minister and Foreign Minister Bui Thanh Son,"January 24, 2025",press_release,https://www.state.gov/secretary-rubios-call-with-vietnam-deputy-prime-minister-and-foreign-minister-bui-thanh-son/
1734,Secretary Rubio’s Call with Yemeni Prime Minister Ahmed bin Mubarak,"January 24, 2025",press_release,https://www.state.gov/secretary-rubios-call-with-yemeni-prime-minister-ahmed-bin-mubarak/
1735,Secretary Rubio’s Meeting with Argentine Foreign Minister Werthein,"April 1, 2025",press_release,https://www.state.gov/secretary-rubios-meeting-with-argentine-foreign-minister-werthein/
1736,Secretary Rubio’s Meeting with Australian Minister for Foreign Affairs Wong,"January 21, 2025",press_release,https://www.state.gov/secretary-rubios-meeting-with-australian-minister-for-foreign-affairs-wong/
1737,Secretary Rubio’s Meeting with Bahraini Foreign Minister Al Zayani,"April 2, 2025",press_release,https://www.state.gov/secretary-rubios-meeting-with-bahraini-foreign-minister-al-zayani/
1738,Secretary Rubio’s Meeting with Baltic Foreign Ministers,"March 25, 2025",press_release,https://www.state.gov/secretary-rubios-meeting-with-baltic-foreign-ministers/
1739,Secretary Rubio’s Meeting with Belgian Prime Minister De Wever,"April 4, 2025",press_release,https://www.state.gov/secretary-rubios-meeting-with-belgian-prime-minister-de-wever/
1740,Secretary Rubio’s Meeting with Botswana President Duma Boko,"March 7, 2025",press_release,https://www.state.gov/secretary-rubios-meeting-with-botswana-president-duma-boko/
1741,Secretary Rubio’s Meeting with Canadian Foreign Minister Joly,"January 29, 2025",press_release,https://www.state.gov/secretary-rubios-meeting-with-canadian-foreign-minister-joly/
1742,Secretary Rubio’s Meeting with Danish Foreign Minister Rasmussen,"April 3, 2025",press_release,https://www.state.gov/secretary-rubios-meeting-with-danish-foreign-minister-rasmussen/
1743,Secretary Rubio’s Meeting with Egyptian Foreign Minister Abdelatty,"February 10, 2025",press_release,https://www.state.gov/secretary-rubios-meeting-with-egyptian-foreign-minister-abdelatty/
1744,Secretary Rubio’s Meeting with Finnish Foreign Minister Valtonen,"April 10, 2025",press_release,https://www.state.gov/secretary-rubios-meeting-with-finnish-foreign-minister-valtonen/
1745,Secretary Rubio’s Meeting with German Foreign Minister Wadephul,"May 15, 2025",press_release,https://www.state.gov/secretary-rubios-meeting-with-german-foreign-minister-wadephul/
1746,Secretary Rubio’s Meeting with Greek Foreign Minister Gerapetritis,"February 28, 2025",press_release,https://www.state.gov/secretary-rubios-meeting-with-greek-foreign-minister-gerapetritis/
1747,Secretary Rubio’s Meeting with Haiti Transitional Presidential Council President Jean,"March 26, 2025",press_release,https://www.state.gov/secretary-rubios-meeting-with-haiti-transitional-presidential-council-president-jean/
1748,Secretary Rubio’s Meeting with High-Level Mexican Security Delegation,"February 28, 2025",press_release,https://www.state.gov/secretary-rubios-meeting-with-high-level-mexican-security-delegation/
1749,Secretary Rubio’s Meeting with Hungarian Foreign Minister Szijjártó,"March 4, 2025",press_release,https://www.state.gov/secretary-rubios-meeting-with-hungarian-foreign-minister-szijjarto/
1750,Secretary Rubio’s Meeting with Indian External Affairs Minister Jaishankar,"January 21, 2025",press_release,https://www.state.gov/secretary-rubios-meeting-with-indian-external-affairs-minister-jaishankar/
1751,Secretary Rubio’s Meeting with Indonesian Foreign Minister Sugiono,"April 16, 2025",press_release,https://www.state.gov/secretary-rubios-meeting-with-indonesian-foreign-minister-sugiono/
1752,Secretary Rubio’s Meeting with Iraqi Kurdistan Regional Government Prime Minister Barzani,"May 23, 2025",press_release,https://www.state.gov/secretary-rubios-meeting-with-iraqi-kurdistan-regional-government-prime-minister-barzani/
1753,Secretary Rubio’s Meeting with Italian Foreign Minister Tajani,"March 14, 2025",press_release,https://www.state.gov/secretary-rubios-meeting-with-italian-foreign-minister-tajani/
1754,Secretary Rubio’s Meeting with Japanese Foreign Minister Iwaya,"January 21, 2025",press_release,https://www.state.gov/secretary-rubios-meeting-with-japanese-foreign-minister-iwaya/
1755,Secretary Rubio’s Meeting with Jordanian Prime Minister Hassan,"April 15, 2025",press_release,https://www.state.gov/secretary-rubios-meeting-with-jordanian-prime-minister-hassan/
1756,Secretary Rubio’s Meeting with Moroccan Foreign Minister Bourita,"April 8, 2025",press_release,https://www.state.gov/secretary-rubios-meeting-with-moroccan-foreign-minister-bourita/
1757,Secretary Rubio’s Meeting with New Zealand Deputy Prime Minister Peters,"March 19, 2025",press_release,https://www.state.gov/secretary-rubios-meeting-with-new-zealand-deputy-prime-minister-peters/
1758,Secretary Rubio’s Meeting with Panamanian President Mulino,"February 2, 2025",press_release,https://www.state.gov/secretary-rubios-meeting-with-panamanian-president-mulino/
1759,Secretary Rubio’s Meeting with Philippine Secretary of Foreign Affairs Manalo,"February 14, 2025",press_release,https://www.state.gov/secretary-rubios-meeting-with-philippine-secretary-of-foreign-affairs-manalo/
1760,Secretary Rubio’s Meeting with Polish Foreign Minister Sikorski,"February 21, 2025",press_release,https://www.state.gov/secretary-rubios-meeting-with-polish-foreign-minister-sikorski/
1761,Secretary Rubio’s Meeting with Prime Minister Mia Mottley of Barbados,"March 26, 2025",press_release,https://www.state.gov/secretary-rubios-meeting-with-prime-minister-mia-mottley-of-barbados/
1762,Secretary Rubio’s Meeting with Qatari Prime Minister and Minister of Foreign Affairs Al Thani,"April 22, 2025",press_release,https://www.state.gov/secretary-rubios-meeting-with-qatari-prime-minister-and-minister-of-foreign-affairs-al-thani/
1763,Secretary Rubio’s Meeting with Quint Foreign Ministers,"February 15, 2025",press_release,https://www.state.gov/secretary-rubios-meeting-with-quint-foreign-ministers/
1764,Secretary Rubio’s Meeting with ROK Foreign Minister Cho,"February 15, 2025",press_release,https://www.state.gov/secretary-rubios-meeting-with-rok-foreign-minister-cho/
1765,Secretary Rubio’s Meeting with Russian Foreign Minister Lavrov,"February 18, 2025",press_release,https://www.state.gov/secretary-rubios-meeting-with-russian-foreign-minister-lavrov/
1766,Secretary Rubio’s Meeting with Salvadoran President Nayib Bukele,"February 3, 2025",press_release,https://www.state.gov/secretary-rubios-meeting-with-salvadoran-president-nayib-bukele/
1767,Secretary Rubio’s Meeting with Saudi Crown Prince Mohamed bin Salman Al Saud,"March 10, 2025",press_release,https://www.state.gov/secretary-rubios-meeting-with-saudi-crown-prince-mohamed-bin-salman-al-saud/
1768,Secretary Rubio’s Meeting with Saudi Crown Prince Mohammed bin Salman,"February 17, 2025",press_release,https://www.state.gov/secretary-rubios-meeting-with-saudi-crown-prince-mohammed-bin-salman/
1769,Secretary Rubio’s Meeting with Saudi Foreign Minister Prince Faisal bin Farhan Al Saud,"April 9, 2025",press_release,https://www.state.gov/secretary-rubios-meeting-with-saudi-foreign-minister-prince-faisal-bin-farhan-al-saud/
1770,Secretary Rubio’s Meeting with Saudi Minister of Defense Prince Khalid bin Salman Al Saud,"February 25, 2025",press_release,https://www.state.gov/secretary-rubios-meeting-with-saudi-minister-of-defense-prince-khalid-bin-salman-al-saud/
1771,Secretary Rubio’s Meeting with Transatlantic Quint Foreign Ministers,"May 15, 2025",press_release,https://www.state.gov/secretary-rubios-meeting-with-transatlantic-quint-foreign-ministers/
1772,Secretary Rubio’s Meeting with Trinidad and Tobago Prime Minister Young,"March 26, 2025",press_release,https://www.state.gov/secretary-rubios-meeting-with-trinidad-and-tobago-prime-minister-young/
1773,Secretary Rubio’s Meeting with Turkish Foreign Minister Fidan,"March 25, 2025",press_release,https://www.state.gov/secretary-rubios-meeting-with-turkish-foreign-minister-fidan-2/
1774,Secretary Rubio’s Meeting with Turkish Foreign Minister Fidan,"May 15, 2025",press_release,https://www.state.gov/secretary-rubios-meeting-with-turkish-foreign-minister-fidan-3/
1775,Secretary Rubio’s Meeting with Turkish Foreign Minister Fidan,"February 14, 2025",press_release,https://www.state.gov/secretary-rubios-meeting-with-turkish-foreign-minister-fidan/
1776,Secretary Rubio’s Meeting with UAE President Sheikh Mohamed bin Zayed Al Nahyan,"February 19, 2025",press_release,https://www.state.gov/secretary-rubios-meeting-with-uae-president-sheikh-mohamed-bin-zayed-al-nahyan/
1777,Secretary Rubio’s Meeting with UK Foreign Secretary Lammy,"February 28, 2025",press_release,https://www.state.gov/secretary-rubios-meeting-with-uk-foreign-secretary-lammy/
1778,Secretary Rubio’s Meeting with Uzbekistan Foreign Minister Saidov,"April 9, 2025",press_release,https://www.state.gov/secretary-rubios-meeting-with-uzbekistan-foreign-minister-saidov/
1779,"Secretary Rubio’s Participation in Meetings in Paris, France","April 16, 2025",press_release,https://www.state.gov/secretary-rubios-participation-in-meetings-in-paris-france/
1780,Secretary Rubio’s Travel to Brussels,"March 31, 2025",press_release,https://www.state.gov/secretary-rubios-travel-to-brussels/
1781,"Secretary Rubio’s Travel to Germany, Israel, Saudi Arabia, and the United Arab Emirates","February 12, 2025",press_release,https://www.state.gov/secretary-rubios-travel-to-germany-israel-saudi-arabia-and-the-united-arab-emirates/
1782,"Secretary Rubio’s Travel to Jamaica, Guyana, and Suriname","March 24, 2025",press_release,https://www.state.gov/secretary-rubios-travel-to-jamaica-guyana-and-suriname/
1783,"Secretary Rubio’s Travel to Panama, El Salvador, Costa Rica, Guatemala, and the Dominican Republic","January 31, 2025",press_release,https://www.state.gov/secretary-rubios-travel-to-panama-el-salvador-costa-rica-guatemala-and-the-dominican-republic/
1784,Secretary Rubio’s Travel to Saudi Arabia and Canada,"March 9, 2025",press_release,https://www.state.gov/secretary-rubios-travel-to-saudi-arabia-and-canada/
1785,The Secretary of State,,press_release,https://www.state.gov/secretary/
